"","Parm","Average_Likelihood","ID"
"result.19",0.0662331716739573,1.2827398910345e-105,135
"result.20",0.279248331862036,7.6673744172148e-113,135
"result.21",0.436578295216896,6.11166104903921e-113,135
"result.22",0.248840770982206,1.22103058374748e-111,135
"result.23",0.418399909259751,1.9277404006153e-112,135
"result.24",0.309421631898731,2.08384701150676e-112,135
"result.25",0.57803937057266,2.24830823626989e-113,135
"result.26",0.856582946556155,2.24635821702661e-113,135
"result.27",0.595781366685405,2.24716680566755e-113,135
"result.28",0.256551903830841,5.96108064367359e-111,135
"result.29",0.0379795107268728,3.28274238287615e-171,135
"result.30",0.645690330581274,2.48914590446965e-113,135
"result.31",0.988014439549297,2.24635437846951e-113,135
"result.32",0.702144856953528,5.50366191488391e-111,135
"result.33",0.749746556151658,2.24818775967482e-113,135
"result.34",0.531736853788607,2.25102890199195e-113,135
"result.35",0.560158068959136,2.24830823626963e-113,135
"result.36",0.688894984135404,1.01283369513963e-110,135
"result.37",0.518342558043078,2.25747467634381e-113,135
"result.38",0.936405850241426,2.24635439363364e-113,135
"result.39",0.978739081695676,2.24635438001622e-113,135
"result.40",0.125946785435081,9.50804834922186e-102,135
"result.41",0.882996523578186,2.24635462965518e-113,135
"result.42",0.138401162822265,5.8596950853861e-105,135
"result.43",0.465988300901372,3.97209394761302e-113,135
"result.44",0.737103120784741,2.26069659628794e-113,135
"result.45",0.193338136738166,4.36464950491633e-112,135
"result.46",0.395821514653508,2.31445204111862e-110,135
"result.47",0.104275874758605,7.56529564874839e-62,135
"result.48",0.508682942597661,2.25747467634381e-113,135
"result.49",0.524588582848664,2.25747467634381e-113,135
"result.50",0.614259764170274,2.24716680566781e-113,135
"result.51",0.152630932098255,1.06728078196442e-109,135
"result.52",0.287901896403637,2.08384724209743e-112,135
"result.53",0.1610185475857,4.43022871872927e-110,135
"result.54",0.950834712069482,2.24635438390044e-113,135
"result.55",0.263505076065194,1.16519156373861e-109,135
"result.56",0.206996283843182,4.21976298282541e-112,135
"result.57",0.176973366835155,1.91002944434464e-108,135
"result.58",0.800664992381353,2.24635821702661e-113,135
"result.59",0.544293738417327,2.24830823626963e-113,135
"result.60",0.632500338940881,2.24678895528265e-113,135
"result.61",0.995016987046693,2.24635437846951e-113,135
"result.62",0.835298123431858,2.24635821702661e-113,135
"result.63",0.94101321154274,2.24635439363364e-113,135
"result.64",0.403671148004942,3.75456677179495e-110,135
"result.65",0.724199152307119,8.04658232514656e-113,135
"result.66",0.345147137064487,2.08384700243694e-112,135
"result.67",0.588778823616449,2.24830823626963e-113,135
"result.68",0.0795301753189415,2.46870453144912e-87,135
"result.69",0.184906738111749,6.57045012646048e-112,135
"result.70",0.296474082286004,2.08384702353104e-112,135
"result.71",0.908151823584922,2.2463544786617e-113,135
"result.72",0.362597415319178,1.21465144152335e-112,135
"result.73",0.774298624100629,2.24636383669336e-113,135
"result.74",0.237578301539179,9.60182070788634e-112,135
"result.75",0.718672979988623,3.12915722933586e-113,135
"result.76",0.841376248612069,2.24635821702661e-113,135
"result.77",0.602939475378953,2.24716680566755e-113,135
"result.78",0.674122717566788,4.83062877706478e-112,135
"result.79",0.691676738308743,4.58034115804752e-111,135
"result.80",0.96717080967268,2.24635438001622e-113,135
"result.81",0.496467082186136,2.5788943532648e-113,135
"result.82",0.762968589332886,2.24654869067433e-113,135
"result.83",0.21162392168073,4.20944858061436e-112,135
"result.84",0.112815090971999,2.23952983268393e-77,135
"result.85",0.338152897560503,2.08384700202282e-112,135
"result.86",0.795102556387428,2.24635821727689e-113,135
"result.87",0.01551425044192,1.63483086744904e-130,135
"result.88",0.142585806907155,9.62966520573462e-109,135
"result.89",0.378493624834809,1.15579872860039e-112,135
"result.90",0.443624674477614,6.11165759819459e-113,135
"result.91",0.813660665999632,2.24635821702661e-113,135
"result.92",0.878189614843577,2.24635462965518e-113,135
"result.93",0.326744668120518,2.08384700222846e-112,135
"result.94",0.310484397842083,2.08384701150676e-112,135
"result.95",0.352436097725295,2.08384733854933e-112,135
"result.96",0.0221918676095083,3.54784410910118e-192,135
"result.97",0.75405547517119,2.24637769914709e-113,135
"result.98",0.559987638832536,2.24830823626963e-113,135
"result.99",0.421568955699913,1.24433119133156e-112,135
"result.100",0.622415836430155,2.24716681101256e-113,135
"result.1",0.0948297634720802,6.71422857635531e-53,136
"result.2",0.0884105533408001,1.57950097225206e-54,136
"result.3",0.0545514586404897,4.188452305228e-127,136
"result.4",0.478605173069518,2.26216398172042e-113,136
"result.5",0.866761023872532,2.246354386555e-113,136
"result.6",0.00727583089610562,5.36947370975703e-110,136
"result.7",0.459783256675582,2.34942913292929e-113,136
"result.8",0.221952676849905,3.90260403540685e-113,136
"result.9",0.891466545392759,2.24635437876051e-113,136
"result.10",0.384981208599638,2.67906575215575e-113,136
"result.11",0.827687243046239,2.24635440142391e-113,136
"result.12",0.662900771219283,2.45861941699843e-113,136
"result.13",0.487051427331753,2.26216398172042e-113,136
"result.14",0.910833428469487,2.24635437794725e-113,136
"result.15",0.78094377207337,2.2465977042628e-113,136
"result.16",0.655861737306695,2.3851093800309e-113,136
"result.17",0.924012787016109,2.24635437794725e-113,136
"result.18",0.0465096989902668,1.58287664511861e-150,136
"result.19",0.0662331716739573,5.30291579637263e-107,136
"result.20",0.279248331862036,2.73334842633986e-113,136
"result.21",0.436578295216896,4.75645358743209e-113,136
"result.22",0.248840770982206,3.90267430677523e-113,136
"result.23",0.418399909259751,7.72010849613516e-111,136
"result.24",0.309421631898731,2.90642948897264e-113,136
"result.25",0.57803937057266,2.24637473014756e-113,136
"result.26",0.856582946556155,2.24635440142391e-113,136
"result.27",0.595781366685405,2.24636217676243e-113,136
"result.28",0.256551903830841,3.90523296355882e-113,136
"result.29",0.0379795107268728,1.97998264668393e-167,136
"result.30",0.645690330581274,2.24647031648601e-113,136
"result.31",0.988014439549297,2.24635437745539e-113,136
"result.32",0.702144856953528,1.10484385032353e-110,136
"result.33",0.749746556151658,9.45964529637399e-113,136
"result.34",0.531736853788607,2.24640739663349e-113,136
"result.35",0.560158068959136,2.24637473014756e-113,136
"result.36",0.688894984135404,1.14002007771042e-111,136
"result.37",0.518342558043078,2.2464922323965e-113,136
"result.38",0.936405850241426,2.24635437752243e-113,136
"result.39",0.978739081695676,2.24635437746165e-113,136
"result.40",0.125946785435081,1.85773829083945e-104,136
"result.41",0.882996523578186,2.24635437876051e-113,136
"result.42",0.138401162822265,3.45686537027077e-108,136
"result.43",0.465988300901372,2.28680150256515e-113,136
"result.44",0.737103120784741,2.62237429913459e-112,136
"result.45",0.193338136738166,3.90262536895805e-113,136
"result.46",0.395821514653508,2.41029410163689e-111,136
"result.47",0.104275874758605,2.19116598891754e-63,136
"result.48",0.508682942597661,2.2464922323965e-113,136
"result.49",0.524588582848664,2.2464922323965e-113,136
"result.50",0.614259764170274,2.24636217676243e-113,136
"result.51",0.152630932098255,2.73599919838424e-112,136
"result.52",0.287901896403637,2.90735490605123e-113,136
"result.53",0.1610185475857,4.59510756618096e-110,136
"result.54",0.950834712069482,2.24635437747837e-113,136
"result.55",0.263505076065194,5.70304791545358e-112,136
"result.56",0.206996283843182,3.90260531389745e-113,136
"result.57",0.176973366835155,1.0659448957816e-110,136
"result.58",0.800664992381353,2.24635440262905e-113,136
"result.59",0.544293738417327,2.24637473014756e-113,136
"result.60",0.632500338940881,2.24635736665025e-113,136
"result.61",0.995016987046693,2.24635437745539e-113,136
"result.62",0.835298123431858,2.24635440142391e-113,136
"result.63",0.94101321154274,2.24635437752243e-113,136
"result.64",0.403671148004942,4.05546181012181e-112,136
"result.65",0.724199152307119,4.93364419758736e-111,136
"result.66",0.345147137064487,2.90642948897264e-113,136
"result.67",0.588778823616449,2.24637473014756e-113,136
"result.68",0.0795301753189415,1.38551613434155e-92,136
"result.69",0.184906738111749,1.080846625858e-112,136
"result.70",0.296474082286004,2.90642948939558e-113,136
"result.71",0.908151823584922,2.24635437794725e-113,136
"result.72",0.362597415319178,2.50786232050317e-113,136
"result.73",0.774298624100629,2.24635444058338e-113,136
"result.74",0.237578301539179,3.90263923402344e-113,136
"result.75",0.718672979988623,2.13833000885732e-111,136
"result.76",0.841376248612069,2.24635440142391e-113,136
"result.77",0.602939475378953,2.24636217676243e-113,136
"result.78",0.674122717566788,2.45861941699843e-113,136
"result.79",0.691676738308743,1.18234844171271e-110,136
"result.80",0.96717080967268,2.24635437746165e-113,136
"result.81",0.496467082186136,2.25251252515179e-113,136
"result.82",0.762968589332886,3.97250712573755e-113,136
"result.83",0.21162392168073,3.90260440886606e-113,136
"result.84",0.112815090971999,1.62328781645414e-85,136
"result.85",0.338152897560503,2.90642948897264e-113,136
"result.86",0.795102556387428,2.2465977042628e-113,136
"result.87",0.01551425044192,1.22823016186431e-127,136
"result.88",0.142585806907155,1.6572800661597e-111,136
"result.89",0.378493624834809,2.50786185170556e-113,136
"result.90",0.443624674477614,2.38575540219313e-113,136
"result.91",0.813660665999632,2.24635440142391e-113,136
"result.92",0.878189614843577,2.24635437876051e-113,136
"result.93",0.326744668120518,2.90642948897264e-113,136
"result.94",0.310484397842083,2.90642948897264e-113,136
"result.95",0.352436097725295,2.90642948897264e-113,136
"result.96",0.0221918676095083,2.25903270400076e-189,136
"result.97",0.75405547517119,2.26013868050016e-113,136
"result.98",0.559987638832536,2.24637473014756e-113,136
"result.99",0.421568955699913,5.24666557986726e-111,136
"result.100",0.622415836430155,2.24636217676243e-113,136
"result.1",0.0948297634720802,1.59303913056937e-55,137
"result.2",0.0884105533408001,1.87141490592828e-54,137
"result.3",0.0545514586404897,1.52771768357266e-127,137
"result.4",0.478605173069518,2.38145039535064e-101,137
"result.5",0.866761023872532,2.24702849685615e-101,137
"result.6",0.00727583089610562,3.03105500478452e-95,137
"result.7",0.459783256675582,3.02225409989238e-101,137
"result.8",0.221952676849905,1.21875122952614e-100,137
"result.9",0.891466545392759,2.24702837341759e-101,137
"result.10",0.384981208599638,4.07818223315419e-101,137
"result.11",0.827687243046239,2.24702872284331e-101,137
"result.12",0.662900771219283,2.24994738275335e-101,137
"result.13",0.487051427331753,2.3814503059655e-101,137
"result.14",0.910833428469487,2.24702835983542e-101,137
"result.15",0.78094377207337,2.34806612747499e-101,137
"result.16",0.655861737306695,2.24881258019987e-101,137
"result.17",0.924012787016109,2.24702835983542e-101,137
"result.18",0.0465096989902668,9.41042852994326e-155,137
"result.19",0.0662331716739573,4.11601843294347e-107,137
"result.20",0.279248331862036,5.24746587404688e-100,137
"result.21",0.436578295216896,4.300540689375e-99,137
"result.22",0.248840770982206,1.21875103133891e-100,137
"result.23",0.418399909259751,9.17947031630583e-99,137
"result.24",0.309421631898731,6.53880385123317e-101,137
"result.25",0.57803937057266,2.24727265678692e-101,137
"result.26",0.856582946556155,2.24702872284088e-101,137
"result.27",0.595781366685405,2.24712587179393e-101,137
"result.28",0.256551903830841,1.21876013368571e-100,137
"result.29",0.0379795107268728,5.54422028990832e-173,137
"result.30",0.645690330581274,2.24706760432211e-101,137
"result.31",0.988014439549297,2.24702835123404e-101,137
"result.32",0.702144856953528,4.00358636538134e-99,137
"result.33",0.749746556151658,1.57470730406233e-99,137
"result.34",0.531736853788607,2.24763825468432e-101,137
"result.35",0.560158068959136,2.24727265678692e-101,137
"result.36",0.688894984135404,1.07093531661553e-100,137
"result.37",0.518342558043078,2.24854521051886e-101,137
"result.38",0.936405850241426,2.24702835247007e-101,137
"result.39",0.978739081695676,2.247028351355e-101,137
"result.40",0.125946785435081,3.02395189920619e-91,137
"result.41",0.882996523578186,2.24702837341759e-101,137
"result.42",0.138401162822265,7.25105828693905e-94,137
"result.43",0.465988300901372,2.58922823637107e-101,137
"result.44",0.737103120784741,3.25751734652388e-99,137
"result.45",0.193338136738166,1.21879664723543e-100,137
"result.46",0.395821514653508,8.30446022803378e-101,137
"result.47",0.104275874758605,2.02029150698058e-64,137
"result.48",0.508682942597661,2.24854521051886e-101,137
"result.49",0.524588582848664,2.24854521051886e-101,137
"result.50",0.614259764170274,2.24712587179393e-101,137
"result.51",0.152630932098255,3.71728984665668e-98,137
"result.52",0.287901896403637,6.73157235119016e-101,137
"result.53",0.1610185475857,2.65801118399159e-97,137
"result.54",0.950834712069482,2.24702835166691e-101,137
"result.55",0.263505076065194,2.66084267754464e-100,137
"result.56",0.206996283843182,1.21875399188282e-100,137
"result.57",0.176973366835155,8.04650000444381e-98,137
"result.58",0.800664992381353,2.24703585184526e-101,137
"result.59",0.544293738417327,2.24727265678692e-101,137
"result.60",0.632500338940881,2.24706715446958e-101,137
"result.61",0.995016987046693,2.24702835123404e-101,137
"result.62",0.835298123431858,2.24702872284088e-101,137
"result.63",0.94101321154274,2.24702835247007e-101,137
"result.64",0.403671148004942,4.23772864985833e-101,137
"result.65",0.724199152307119,1.33069607088109e-98,137
"result.66",0.345147137064487,6.53880385123094e-101,137
"result.67",0.588778823616449,2.24727265678692e-101,137
"result.68",0.0795301753189415,1.34656537378673e-88,137
"result.69",0.184906738111749,7.63150567266284e-99,137
"result.70",0.296474082286004,6.53880477394304e-101,137
"result.71",0.908151823584922,2.24702835983542e-101,137
"result.72",0.362597415319178,4.0781275856605e-101,137
"result.73",0.774298624100629,2.24703002527466e-101,137
"result.74",0.237578301539179,1.21875129820452e-100,137
"result.75",0.718672979988623,1.0045107018119e-98,137
"result.76",0.841376248612069,2.24702872284094e-101,137
"result.77",0.602939475378953,2.24712587179393e-101,137
"result.78",0.674122717566788,2.24994738275335e-101,137
"result.79",0.691676738308743,4.90383501607699e-99,137
"result.80",0.96717080967268,2.247028351355e-101,137
"result.81",0.496467082186136,2.30246830912262e-101,137
"result.82",0.762968589332886,6.35022940302557e-100,137
"result.83",0.21162392168073,1.21875205300696e-100,137
"result.84",0.112815090971999,9.80044742769058e-80,137
"result.85",0.338152897560503,6.53880385123094e-101,137
"result.86",0.795102556387428,2.34806612747499e-101,137
"result.87",0.01551425044192,1.14872739069159e-121,137
"result.88",0.142585806907155,2.82820161501953e-96,137
"result.89",0.378493624834809,4.07812758565528e-101,137
"result.90",0.443624674477614,5.84475177582482e-100,137
"result.91",0.813660665999632,2.24702872295117e-101,137
"result.92",0.878189614843577,2.24702837341759e-101,137
"result.93",0.326744668120518,6.53880385123094e-101,137
"result.94",0.310484397842083,6.53880385123317e-101,137
"result.95",0.352436097725295,6.53880385123094e-101,137
"result.96",0.0221918676095083,8.15345961621372e-194,137
"result.97",0.75405547517119,4.29834125681896e-101,137
"result.98",0.559987638832536,2.24727265678692e-101,137
"result.99",0.421568955699913,1.34918235712383e-98,137
"result.100",0.622415836430155,2.24712587179393e-101,137
"result.1",0.0948297634720802,2.99797308611096e-65,138
"result.2",0.0884105533408001,3.44654613932843e-76,138
"result.3",0.0545514586404897,4.3206875450633e-129,138
"result.4",0.478605173069518,5.48216391669253e-117,138
"result.5",0.866761023872532,2.24614219244209e-117,138
"result.6",0.00727583089610562,2.20459740262478e-111,138
"result.7",0.459783256675582,1.67411026771263e-116,138
"result.8",0.221952676849905,1.21484170705554e-115,138
"result.9",0.891466545392759,2.24613190799185e-117,138
"result.10",0.384981208599638,3.21444094469034e-116,138
"result.11",0.827687243046239,2.2461595182065e-117,138
"result.12",0.662900771219283,2.28560140178809e-117,138
"result.13",0.487051427331753,5.4821639015968e-117,138
"result.14",0.910833428469487,2.24613064997577e-117,138
"result.15",0.78094377207337,2.24984034703278e-117,138
"result.16",0.655861737306695,2.27262994306911e-117,138
"result.17",0.924012787016109,2.24613064997577e-117,138
"result.18",0.0465096989902668,1.57817563623459e-149,138
"result.19",0.0662331716739573,2.29119551590064e-111,138
"result.20",0.279248331862036,2.48331987251151e-116,138
"result.21",0.436578295216896,1.34870132066628e-114,138
"result.22",0.248840770982206,1.21590912033019e-115,138
"result.23",0.418399909259751,9.74242420400297e-114,138
"result.24",0.309421631898731,6.26644637649006e-116,138
"result.25",0.57803937057266,2.25785174518551e-117,138
"result.26",0.856582946556155,2.2461595182065e-117,138
"result.27",0.595781366685405,2.25120693310835e-117,138
"result.28",0.256551903830841,1.24011018506748e-115,138
"result.29",0.0379795107268728,6.85523273327981e-168,138
"result.30",0.645690330581274,2.24832690123249e-117,138
"result.31",0.988014439549297,2.24612977465358e-117,138
"result.32",0.702144856953528,8.16083255645595e-115,138
"result.33",0.749746556151658,3.29383177051006e-116,138
"result.34",0.531736853788607,2.27300559299941e-117,138
"result.35",0.560158068959136,2.25785174518551e-117,138
"result.36",0.688894984135404,4.44909074895166e-116,138
"result.37",0.518342558043078,2.30728529282988e-117,138
"result.38",0.936405850241426,2.24612991414505e-117,138
"result.39",0.978739081695676,2.24612978947837e-117,138
"result.40",0.125946785435081,1.92822825542695e-106,138
"result.41",0.882996523578186,2.24613190799185e-117,138
"result.42",0.138401162822265,2.68993414762151e-110,138
"result.43",0.465988300901372,9.15986289490355e-117,138
"result.44",0.737103120784741,8.57686701511795e-116,138
"result.45",0.193338136738166,1.21484834789449e-115,138
"result.46",0.395821514653508,1.22649618663022e-115,138
"result.47",0.104275874758605,8.89091897243605e-68,138
"result.48",0.508682942597661,2.30728529282988e-117,138
"result.49",0.524588582848664,2.30728529282988e-117,138
"result.50",0.614259764170274,2.25120693310835e-117,138
"result.51",0.152630932098255,8.70927925321385e-115,138
"result.52",0.287901896403637,6.26646339114751e-116,138
"result.53",0.1610185475857,3.52624955338e-113,138
"result.54",0.950834712069482,2.24612982573373e-117,138
"result.55",0.263505076065194,8.09296386530359e-114,138
"result.56",0.206996283843182,1.2148421050367e-115,138
"result.57",0.176973366835155,5.73688025426882e-112,138
"result.58",0.800664992381353,2.2461595751247e-117,138
"result.59",0.544293738417327,2.25785174518551e-117,138
"result.60",0.632500338940881,2.24831481020686e-117,138
"result.61",0.995016987046693,2.24612977465358e-117,138
"result.62",0.835298123431858,2.2461595182065e-117,138
"result.63",0.94101321154274,2.24612991414505e-117,138
"result.64",0.403671148004942,3.648765591431e-116,138
"result.65",0.724199152307119,8.61502190104205e-115,138
"result.66",0.345147137064487,6.26644637649006e-116,138
"result.67",0.588778823616449,2.25785174518551e-117,138
"result.68",0.0795301753189415,1.40719222921203e-98,138
"result.69",0.184906738111749,1.27885915709437e-115,138
"result.70",0.296474082286004,6.26644637649113e-116,138
"result.71",0.908151823584922,2.24613064997577e-117,138
"result.72",0.362597415319178,3.21421237370109e-116,138
"result.73",0.774298624100629,2.24620070591435e-117,138
"result.74",0.237578301539179,1.21542003589221e-115,138
"result.75",0.718672979988623,4.7291062019122e-115,138
"result.76",0.841376248612069,2.2461595182065e-117,138
"result.77",0.602939475378953,2.25120693310835e-117,138
"result.78",0.674122717566788,2.28560140178809e-117,138
"result.79",0.691676738308743,9.25760123700042e-115,138
"result.80",0.96717080967268,2.24612978947837e-117,138
"result.81",0.496467082186136,3.74241002760859e-117,138
"result.82",0.762968589332886,1.13469795640612e-116,138
"result.83",0.21162392168073,1.21484182330946e-115,138
"result.84",0.112815090971999,4.83498014186378e-85,138
"result.85",0.338152897560503,6.26644637649006e-116,138
"result.86",0.795102556387428,2.24984034703278e-117,138
"result.87",0.01551425044192,1.38514792435244e-124,138
"result.88",0.142585806907155,2.23821137924453e-113,138
"result.89",0.378493624834809,3.21421237366309e-116,138
"result.90",0.443624674477614,1.37520693341622e-115,138
"result.91",0.813660665999632,2.24615951820663e-117,138
"result.92",0.878189614843577,2.24613190799185e-117,138
"result.93",0.326744668120518,6.26644637649006e-116,138
"result.94",0.310484397842083,6.26644637649006e-116,138
"result.95",0.352436097725295,6.26644637649006e-116,138
"result.96",0.0221918676095083,1.16114249223723e-190,138
"result.97",0.75405547517119,2.38063573440134e-117,138
"result.98",0.559987638832536,2.25785174518551e-117,138
"result.99",0.421568955699913,1.25940974792072e-113,138
"result.100",0.622415836430155,2.25120693310835e-117,138
"result.1",0.0948297634720802,4.6969376791317e-83,139
"result.2",0.0884105533408001,8.22162462280928e-76,139
"result.3",0.0545514586404897,3.42012441467864e-118,139
"result.4",0.478605173069518,2.72046509817187e-112,139
"result.5",0.866761023872532,2.24635438661603e-113,139
"result.6",0.00727583089610562,3.95829146673626e-109,139
"result.7",0.459783256675582,5.4919964230401e-111,139
"result.8",0.221952676849905,3.98465561520517e-113,139
"result.9",0.891466545392759,2.24635437882168e-113,139
"result.10",0.384981208599638,2.5078615223904e-113,139
"result.11",0.827687243046239,2.26470821920093e-113,139
"result.12",0.662900771219283,2.24635551864935e-113,139
"result.13",0.487051427331753,2.35711382687239e-113,139
"result.14",0.910833428469487,2.24635437794725e-113,139
"result.15",0.78094377207337,7.57473277351453e-111,139
"result.16",0.655861737306695,2.24635736203832e-113,139
"result.17",0.924012787016109,2.24635437794725e-113,139
"result.18",0.0465096989902668,8.3066819717732e-147,139
"result.19",0.0662331716739573,5.64525204354294e-92,139
"result.20",0.279248331862036,9.423250976349e-113,139
"result.21",0.436578295216896,1.40606369984277e-111,139
"result.22",0.248840770982206,3.90260458426978e-113,139
"result.23",0.418399909259751,2.545452570546e-113,139
"result.24",0.309421631898731,3.00646067635859e-113,139
"result.25",0.57803937057266,2.24637473014756e-113,139
"result.26",0.856582946556155,2.24635443128828e-113,139
"result.27",0.595781366685405,2.24636217676243e-113,139
"result.28",0.256551903830841,3.90260458426978e-113,139
"result.29",0.0379795107268728,2.70189667070056e-164,139
"result.30",0.645690330581274,2.24635736142592e-113,139
"result.31",0.988014439549297,2.24635437745539e-113,139
"result.32",0.702144856953528,2.54668791822485e-113,139
"result.33",0.749746556151658,1.33958869815049e-110,139
"result.34",0.531736853788607,2.24640739663349e-113,139
"result.35",0.560158068959136,2.24637473014756e-113,139
"result.36",0.688894984135404,2.24653520803399e-113,139
"result.37",0.518342558043078,2.2464922323965e-113,139
"result.38",0.936405850241426,2.24635437752243e-113,139
"result.39",0.978739081695676,2.24635437746165e-113,139
"result.40",0.125946785435081,2.43408570102025e-104,139
"result.41",0.882996523578186,2.24635437876051e-113,139
"result.42",0.138401162822265,7.85677477476753e-108,139
"result.43",0.465988300901372,8.66860688789231e-111,139
"result.44",0.737103120784741,9.61086105096775e-111,139
"result.45",0.193338136738166,8.75318459003131e-111,139
"result.46",0.395821514653508,2.50786167958413e-113,139
"result.47",0.104275874758605,1.52831305800821e-84,139
"result.48",0.508682942597661,2.24649223239675e-113,139
"result.49",0.524588582848664,2.2464922323965e-113,139
"result.50",0.614259764170274,2.24636217676243e-113,139
"result.51",0.152630932098255,2.78807616573286e-112,139
"result.52",0.287901896403637,7.29835028973665e-111,139
"result.53",0.1610185475857,2.7503722668275e-112,139
"result.54",0.950834712069482,2.24635437747837e-113,139
"result.55",0.263505076065194,3.90260458427776e-113,139
"result.56",0.206996283843182,9.745896881798e-111,139
"result.57",0.176973366835155,6.02702895560259e-111,139
"result.58",0.800664992381353,2.53450863418235e-112,139
"result.59",0.544293738417327,2.24637473014756e-113,139
"result.60",0.632500338940881,2.24635736142592e-113,139
"result.61",0.995016987046693,2.24635437745539e-113,139
"result.62",0.835298123431858,2.24635730953027e-113,139
"result.63",0.94101321154274,2.24635437752243e-113,139
"result.64",0.403671148004942,2.50786152292826e-113,139
"result.65",0.724199152307119,1.02237848705355e-111,139
"result.66",0.345147137064487,2.90642948897264e-113,139
"result.67",0.588778823616449,2.24637473014756e-113,139
"result.68",0.0795301753189415,3.63594607198917e-70,139
"result.69",0.184906738111749,3.91319019457754e-113,139
"result.70",0.296474082286004,6.76658929052063e-111,139
"result.71",0.908151823584922,2.24635437794725e-113,139
"result.72",0.362597415319178,2.50786152239054e-113,139
"result.73",0.774298624100629,1.07348352646753e-112,139
"result.74",0.237578301539179,3.90260570013817e-113,139
"result.75",0.718672979988623,2.73761366486195e-111,139
"result.76",0.841376248612069,2.24812541635644e-113,139
"result.77",0.602939475378953,2.24636217676243e-113,139
"result.78",0.674122717566788,2.24635551864935e-113,139
"result.79",0.691676738308743,2.74877750486202e-113,139
"result.80",0.96717080967268,2.24635437746165e-113,139
"result.81",0.496467082186136,2.48387935941961e-113,139
"result.82",0.762968589332886,1.65792373653897e-110,139
"result.83",0.21162392168073,2.17700983798805e-112,139
"result.84",0.112815090971999,5.27761052623102e-92,139
"result.85",0.338152897560503,2.90642948897264e-113,139
"result.86",0.795102556387428,7.57473277351453e-111,139
"result.87",0.01551425044192,7.87318113878198e-130,139
"result.88",0.142585806907155,4.06979676305902e-109,139
"result.89",0.378493624834809,2.5078615223904e-113,139
"result.90",0.443624674477614,6.50210132395928e-111,139
"result.91",0.813660665999632,2.37465981912043e-113,139
"result.92",0.878189614843577,2.24635437882168e-113,139
"result.93",0.326744668120518,2.9064294892378e-113,139
"result.94",0.310484397842083,2.90704546236989e-113,139
"result.95",0.352436097725295,2.90642948897264e-113,139
"result.96",0.0221918676095083,1.17950849930731e-187,139
"result.97",0.75405547517119,1.4709055948949e-110,139
"result.98",0.559987638832536,2.24637473014756e-113,139
"result.99",0.421568955699913,2.70896651974384e-113,139
"result.100",0.622415836430155,2.24636217676243e-113,139
"result.1",0.0948297634720802,3.97155659880615e-40,140
"result.2",0.0884105533408001,2.3022852307959e-53,140
"result.3",0.0545514586404897,6.56660361707637e-127,140
"result.4",0.478605173069518,3.34366385903851e-96,140
"result.5",0.866761023872532,2.24767747408154e-97,140
"result.6",0.00727583089610562,3.9594790736251e-97,140
"result.7",0.459783256675582,1.11002397275998e-95,140
"result.8",0.221952676849905,5.74877787675597e-95,140
"result.9",0.891466545392759,2.24733569214543e-97,140
"result.10",0.384981208599638,4.75590846719489e-93,140
"result.11",0.827687243046239,2.24820664183821e-97,140
"result.12",0.662900771219283,6.45753514840993e-96,140
"result.13",0.487051427331753,3.34366385903851e-96,140
"result.14",0.910833428469487,2.24728923002084e-97,140
"result.15",0.78094377207337,2.24820664191496e-97,140
"result.16",0.655861737306695,5.10215295019961e-96,140
"result.17",0.924012787016109,2.24728923002084e-97,140
"result.18",0.0465096989902668,1.34280248452634e-153,140
"result.19",0.0662331716739573,5.27162037023687e-102,140
"result.20",0.279248331862036,1.26145239109579e-95,140
"result.21",0.436578295216896,1.11002397456917e-95,140
"result.22",0.248840770982206,6.51646615552814e-95,140
"result.23",0.418399909259751,2.03833502347312e-95,140
"result.24",0.309421631898731,3.4277408027056e-95,140
"result.25",0.57803937057266,2.47242763715622e-97,140
"result.26",0.856582946556155,2.24820664183821e-97,140
"result.27",0.595781366685405,2.35308029826975e-97,140
"result.28",0.256551903830841,1.45159328995699e-94,140
"result.29",0.0379795107268728,1.90128764307864e-171,140
"result.30",0.645690330581274,2.69224595708059e-97,140
"result.31",0.988014439549297,2.24725359711821e-97,140
"result.32",0.702144856953528,4.64271533174047e-95,140
"result.33",0.749746556151658,2.25282430109381e-97,140
"result.34",0.531736853788607,2.72140049958999e-97,140
"result.35",0.560158068959136,2.47242763715537e-97,140
"result.36",0.688894984135404,1.07283375794817e-94,140
"result.37",0.518342558043078,3.23438899805357e-97,140
"result.38",0.936405850241426,2.24725988734794e-97,140
"result.39",0.978739081695676,2.24725432229372e-97,140
"result.40",0.125946785435081,9.75316499341642e-90,140
"result.41",0.882996523578186,2.24733569214543e-97,140
"result.42",0.138401162822265,1.87947389883454e-89,140
"result.43",0.465988300901372,6.11760626809869e-96,140
"result.44",0.737103120784741,2.25915284284806e-97,140
"result.45",0.193338136738166,5.74984611314221e-95,140
"result.46",0.395821514653508,1.39019807907731e-93,140
"result.47",0.104275874758605,1.07252862747995e-53,140
"result.48",0.508682942597661,3.23438899805357e-97,140
"result.49",0.524588582848664,3.23438899805357e-97,140
"result.50",0.614259764170274,2.35308029827049e-97,140
"result.51",0.152630932098255,2.53575771875429e-94,140
"result.52",0.287901896403637,3.4277408044212e-95,140
"result.53",0.1610185475857,6.16053207858787e-93,140
"result.54",0.950834712069482,2.2472560040521e-97,140
